     Elem ID,     Node ID,     X Coord,     Y Coord,     Z Coord,           X,           Y,           Z,   Magnitude
       26531,       17585, -2.5000e+01,  3.1474e-01,  1.0000e+01,  6.3356e+01, -4.9416e-04, -7.8893e-08,  6.3356e+01
       26531,       17803, -2.5000e+01,  0.0000e+00,  1.0000e+01,  1.6031e+00,  7.2446e-03,  9.3108e-09,  1.6031e+00
       26532,       17584, -2.5000e+01,  6.6095e-01,  1.0000e+01,  1.2776e+02, -2.2047e-02, -1.6446e-07,  1.2776e+02
       26532,       17585, -2.5000e+01,  3.1474e-01,  1.0000e+01,  6.3356e+01, -4.9416e-04, -7.8893e-08,  6.3356e+01
       26533,       17583, -2.5000e+01,  1.0418e+00,  1.0000e+01,  1.9432e+02, -5.0939e-02, -2.1383e-07,  1.9432e+02
       26533,       17584, -2.5000e+01,  6.6095e-01,  1.0000e+01,  1.2776e+02, -2.2047e-02, -1.6446e-07,  1.2776e+02
       26534,       17582, -2.5000e+01,  1.4607e+00,  1.0000e+01,  2.6227e+02, -7.6677e-02, -2.2562e-07,  2.6227e+02
       26534,       17583, -2.5000e+01,  1.0418e+00,  1.0000e+01,  1.9432e+02, -5.0939e-02, -2.1383e-07,  1.9432e+02
       26535,       17581, -2.5000e+01,  1.9215e+00,  1.0000e+01,  3.3039e+02, -9.2311e-02, -2.0871e-07,  3.3039e+02
       26535,       17582, -2.5000e+01,  1.4607e+00,  1.0000e+01,  2.6227e+02, -7.6677e-02, -2.2562e-07,  2.6227e+02
       26536,       17580, -2.5000e+01,  2.4284e+00,  1.0000e+01,  3.9685e+02, -9.5967e-02, -1.7316e-07,  3.9685e+02
       26536,       17581, -2.5000e+01,  1.9215e+00,  1.0000e+01,  3.3039e+02, -9.2311e-02, -2.0871e-07,  3.3039e+02
       26537,       17579, -2.5000e+01,  2.9860e+00,  1.0000e+01,  4.5923e+02, -9.0411e-02, -1.3675e-07,  4.5923e+02
       26537,       17580, -2.5000e+01,  2.4284e+00,  1.0000e+01,  3.9685e+02, -9.5967e-02, -1.7316e-07,  3.9685e+02
       26538,       17578, -2.5000e+01,  3.5993e+00,  1.0000e+01,  5.1475e+02, -8.2606e-02, -1.0645e-07,  5.1475e+02
       26538,       17579, -2.5000e+01,  2.9860e+00,  1.0000e+01,  4.5923e+02, -9.0411e-02, -1.3675e-07,  4.5923e+02
       26539,       17577, -2.5000e+01,  4.2740e+00,  1.0000e+01,  5.6075e+02, -8.3047e-02, -8.1927e-08,  5.6075e+02
       26539,       17578, -2.5000e+01,  3.5993e+00,  1.0000e+01,  5.1475e+02, -8.2606e-02, -1.0645e-07,  5.1475e+02
       26540,       17576, -2.5000e+01,  5.0161e+00,  1.0000e+01,  5.9550e+02, -1.0378e-01, -7.0162e-08,  5.9550e+02
       26540,       17577, -2.5000e+01,  4.2740e+00,  1.0000e+01,  5.6075e+02, -8.3047e-02, -8.1927e-08,  5.6075e+02
       26541,       17575, -2.5000e+01,  5.8325e+00,  1.0000e+01,  6.1881e+02, -1.5489e-01, -6.6227e-08,  6.1881e+02
       26541,       17576, -2.5000e+01,  5.0161e+00,  1.0000e+01,  5.9550e+02, -1.0378e-01, -7.0162e-08,  5.9550e+02
       26542,       17574, -2.5000e+01,  6.7304e+00,  1.0000e+01,  6.3230e+02, -2.4113e-01, -6.3374e-08,  6.3230e+02
       26542,       17575, -2.5000e+01,  5.8325e+00,  1.0000e+01,  6.1881e+02, -1.5489e-01, -6.6227e-08,  6.1881e+02
       26543,       17573, -2.5000e+01,  7.7182e+00,  1.0000e+01,  6.3872e+02, -3.6089e-01, -7.1589e-08,  6.3872e+02
       26543,       17574, -2.5000e+01,  6.7304e+00,  1.0000e+01,  6.3230e+02, -2.4113e-01, -6.3374e-08,  6.3230e+02
       26544,       17572, -2.5000e+01,  8.8048e+00,  1.0000e+01,  6.4107e+02, -5.0739e-01, -8.3344e-08,  6.4107e+02
       26544,       17573, -2.5000e+01,  7.7182e+00,  1.0000e+01,  6.3872e+02, -3.6089e-01, -7.1589e-08,  6.3872e+02
       26545,       17571, -2.5000e+01,  1.0000e+01,  1.0000e+01,  6.4153e+02, -6.7344e-01, -8.9805e-08,  6.4153e+02
       26545,       17572, -2.5000e+01,  8.8048e+00,  1.0000e+01,  6.4107e+02, -5.0739e-01, -8.3344e-08,  6.4107e+02
       26546,       17570, -2.5000e+01,  1.1195e+01,  1.0000e+01,  6.4087e+02, -8.3341e-01, -1.0614e-07,  6.4087e+02
       26546,       17571, -2.5000e+01,  1.0000e+01,  1.0000e+01,  6.4153e+02, -6.7344e-01, -8.9805e-08,  6.4153e+02
       26547,       17569, -2.5000e+01,  1.2282e+01,  1.0000e+01,  6.3823e+02, -9.5985e-01, -1.2169e-07,  6.3823e+02
       26547,       17570, -2.5000e+01,  1.1195e+01,  1.0000e+01,  6.4087e+02, -8.3341e-01, -1.0614e-07,  6.4087e+02
       26548,       17568, -2.5000e+01,  1.3270e+01,  1.0000e+01,  6.3137e+02, -1.0416e+00, -1.3758e-07,  6.3137e+02
       26548,       17569, -2.5000e+01,  1.2282e+01,  1.0000e+01,  6.3823e+02, -9.5985e-01, -1.2169e-07,  6.3823e+02
       26549,       17567, -2.5000e+01,  1.4168e+01,  1.0000e+01,  6.1729e+02, -1.0688e+00, -1.6065e-07,  6.1729e+02
       26549,       17568, -2.5000e+01,  1.3270e+01,  1.0000e+01,  6.3137e+02, -1.0416e+00, -1.3758e-07,  6.3137e+02
       26550,       17566, -2.5000e+01,  1.4984e+01,  1.0000e+01,  5.9326e+02, -1.0386e+00, -1.8655e-07,  5.9326e+02
       26550,       17567, -2.5000e+01,  1.4168e+01,  1.0000e+01,  6.1729e+02, -1.0688e+00, -1.6065e-07,  6.1729e+02
       26551,       17565, -2.5000e+01,  1.5726e+01,  1.0000e+01,  5.5778e+02, -9.5751e-01, -2.1849e-07,  5.5778e+02
       26551,       17566, -2.5000e+01,  1.4984e+01,  1.0000e+01,  5.9326e+02, -1.0386e+00, -1.8655e-07,  5.9326e+02
       26552,       17564, -2.5000e+01,  1.6401e+01,  1.0000e+01,  5.1110e+02, -8.4035e-01, -2.5469e-07,  5.1110e+02
       26552,       17565, -2.5000e+01,  1.5726e+01,  1.0000e+01,  5.5778e+02, -9.5751e-01, -2.1849e-07,  5.5778e+02
       26553,       17563, -2.5000e+01,  1.7014e+01,  1.0000e+01,  4.5502e+02, -7.0457e-01, -2.9499e-07,  4.5502e+02
       26553,       17564, -2.5000e+01,  1.6401e+01,  1.0000e+01,  5.1110e+02, -8.4035e-01, -2.5469e-07,  5.1110e+02
       26554,       17562, -2.5000e+01,  1.7572e+01,  1.0000e+01,  3.9221e+02, -5.6574e-01, -3.4424e-07,  3.9221e+02
       26554,       17563, -2.5000e+01,  1.7014e+01,  1.0000e+01,  4.5502e+02, -7.0457e-01, -2.9499e-07,  4.5502e+02
       26555,       17561, -2.5000e+01,  1.8078e+01,  1.0000e+01,  3.2550e+02, -4.3493e-01, -4.0301e-07,  3.2550e+02
       26555,       17562, -2.5000e+01,  1.7572e+01,  1.0000e+01,  3.9221e+02, -5.6574e-01, -3.4424e-07,  3.9221e+02
       26556,       17560, -2.5000e+01,  1.8539e+01,  1.0000e+01,  2.5736e+02, -3.1858e-01, -4.8270e-07,  2.5736e+02
       26556,       17561, -2.5000e+01,  1.8078e+01,  1.0000e+01,  3.2550e+02, -4.3493e-01, -4.0301e-07,  3.2550e+02
       26557,       17559, -2.5000e+01,  1.8958e+01,  1.0000e+01,  1.8972e+02, -2.1937e-01, -5.8366e-07,  1.8972e+02
       26557,       17560, -2.5000e+01,  1.8539e+01,  1.0000e+01,  2.5736e+02, -3.1858e-01, -4.8270e-07,  2.5736e+02
       26558,       17558, -2.5000e+01,  1.9339e+01,  1.0000e+01,  1.2397e+02, -1.3635e-01, -6.5050e-07,  1.2397e+02
       26558,       17559, -2.5000e+01,  1.8958e+01,  1.0000e+01,  1.8972e+02, -2.1937e-01, -5.8366e-07,  1.8972e+02
       26559,       17557, -2.5000e+01,  1.9685e+01,  1.0000e+01,  6.1029e+01, -6.4154e-02, -5.6438e-07,  6.1029e+01
       26559,       17558, -2.5000e+01,  1.9339e+01,  1.0000e+01,  1.2397e+02, -1.3635e-01, -6.5050e-07,  1.2397e+02
       26560,       17557, -2.5000e+01,  1.9685e+01,  1.0000e+01,  6.1029e+01, -6.4154e-02, -5.6438e-07,  6.1029e+01
       26560,       17804, -2.5000e+01,  2.0000e+01,  1.0000e+01,  1.2450e+00,  5.2439e-04, -1.9195e-07,  1.2450e+00
       26907,       17585, -2.5000e+01,  3.1474e-01,  1.0000e+01,  6.3356e+01, -4.9416e-04, -7.8893e-08,  6.3356e+01
       26907,       17803, -2.5000e+01,  0.0000e+00,  1.0000e+01,  1.6031e+00,  7.2446e-03,  9.3108e-09,  1.6031e+00
       26954,       17557, -2.5000e+01,  1.9685e+01,  1.0000e+01,  6.1029e+01, -6.4154e-02, -5.6438e-07,  6.1029e+01
       26954,       17804, -2.5000e+01,  2.0000e+01,  1.0000e+01,  1.2450e+00,  5.2439e-04, -1.9195e-07,  1.2450e+00
       26955,       17557, -2.5000e+01,  1.9685e+01,  1.0000e+01,  6.1029e+01, -6.4154e-02, -5.6438e-07,  6.1029e+01
       26955,       17558, -2.5000e+01,  1.9339e+01,  1.0000e+01,  1.2397e+02, -1.3635e-01, -6.5050e-07,  1.2397e+02
       26956,       17558, -2.5000e+01,  1.9339e+01,  1.0000e+01,  1.2397e+02, -1.3635e-01, -6.5050e-07,  1.2397e+02
       26956,       17559, -2.5000e+01,  1.8958e+01,  1.0000e+01,  1.8972e+02, -2.1937e-01, -5.8366e-07,  1.8972e+02
       26957,       17559, -2.5000e+01,  1.8958e+01,  1.0000e+01,  1.8972e+02, -2.1937e-01, -5.8366e-07,  1.8972e+02
       26957,       17560, -2.5000e+01,  1.8539e+01,  1.0000e+01,  2.5736e+02, -3.1858e-01, -4.8270e-07,  2.5736e+02
       26958,       17560, -2.5000e+01,  1.8539e+01,  1.0000e+01,  2.5736e+02, -3.1858e-01, -4.8270e-07,  2.5736e+02
       26958,       17561, -2.5000e+01,  1.8078e+01,  1.0000e+01,  3.2550e+02, -4.3493e-01, -4.0301e-07,  3.2550e+02
       26959,       17561, -2.5000e+01,  1.8078e+01,  1.0000e+01,  3.2550e+02, -4.3493e-01, -4.0301e-07,  3.2550e+02
       26959,       17562, -2.5000e+01,  1.7572e+01,  1.0000e+01,  3.9221e+02, -5.6574e-01, -3.4424e-07,  3.9221e+02
       26960,       17562, -2.5000e+01,  1.7572e+01,  1.0000e+01,  3.9221e+02, -5.6574e-01, -3.4424e-07,  3.9221e+02
       26960,       17563, -2.5000e+01,  1.7014e+01,  1.0000e+01,  4.5502e+02, -7.0457e-01, -2.9499e-07,  4.5502e+02
       26961,       17563, -2.5000e+01,  1.7014e+01,  1.0000e+01,  4.5502e+02, -7.0457e-01, -2.9499e-07,  4.5502e+02
       26961,       17564, -2.5000e+01,  1.6401e+01,  1.0000e+01,  5.1110e+02, -8.4035e-01, -2.5469e-07,  5.1110e+02
       26962,       17564, -2.5000e+01,  1.6401e+01,  1.0000e+01,  5.1110e+02, -8.4035e-01, -2.5469e-07,  5.1110e+02
       26962,       17565, -2.5000e+01,  1.5726e+01,  1.0000e+01,  5.5778e+02, -9.5751e-01, -2.1849e-07,  5.5778e+02
       26963,       17565, -2.5000e+01,  1.5726e+01,  1.0000e+01,  5.5778e+02, -9.5751e-01, -2.1849e-07,  5.5778e+02
       26963,       17566, -2.5000e+01,  1.4984e+01,  1.0000e+01,  5.9326e+02, -1.0386e+00, -1.8655e-07,  5.9326e+02
       26964,       17566, -2.5000e+01,  1.4984e+01,  1.0000e+01,  5.9326e+02, -1.0386e+00, -1.8655e-07,  5.9326e+02
       26964,       17567, -2.5000e+01,  1.4168e+01,  1.0000e+01,  6.1729e+02, -1.0688e+00, -1.6065e-07,  6.1729e+02
       26965,       17567, -2.5000e+01,  1.4168e+01,  1.0000e+01,  6.1729e+02, -1.0688e+00, -1.6065e-07,  6.1729e+02
       26965,       17568, -2.5000e+01,  1.3270e+01,  1.0000e+01,  6.3137e+02, -1.0416e+00, -1.3758e-07,  6.3137e+02
       26966,       17568, -2.5000e+01,  1.3270e+01,  1.0000e+01,  6.3137e+02, -1.0416e+00, -1.3758e-07,  6.3137e+02
       26966,       17569, -2.5000e+01,  1.2282e+01,  1.0000e+01,  6.3823e+02, -9.5985e-01, -1.2169e-07,  6.3823e+02
       26967,       17569, -2.5000e+01,  1.2282e+01,  1.0000e+01,  6.3823e+02, -9.5985e-01, -1.2169e-07,  6.3823e+02
       26967,       17570, -2.5000e+01,  1.1195e+01,  1.0000e+01,  6.4087e+02, -8.3341e-01, -1.0614e-07,  6.4087e+02
       26968,       17570, -2.5000e+01,  1.1195e+01,  1.0000e+01,  6.4087e+02, -8.3341e-01, -1.0614e-07,  6.4087e+02
       26968,       17571, -2.5000e+01,  1.0000e+01,  1.0000e+01,  6.4153e+02, -6.7344e-01, -8.9805e-08,  6.4153e+02
       26969,       17571, -2.5000e+01,  1.0000e+01,  1.0000e+01,  6.4153e+02, -6.7344e-01, -8.9805e-08,  6.4153e+02
       26969,       17572, -2.5000e+01,  8.8048e+00,  1.0000e+01,  6.4107e+02, -5.0739e-01, -8.3344e-08,  6.4107e+02
       26970,       17572, -2.5000e+01,  8.8048e+00,  1.0000e+01,  6.4107e+02, -5.0739e-01, -8.3344e-08,  6.4107e+02
       26970,       17573, -2.5000e+01,  7.7182e+00,  1.0000e+01,  6.3872e+02, -3.6089e-01, -7.1589e-08,  6.3872e+02
       26971,       17573, -2.5000e+01,  7.7182e+00,  1.0000e+01,  6.3872e+02, -3.6089e-01, -7.1589e-08,  6.3872e+02
       26971,       17574, -2.5000e+01,  6.7304e+00,  1.0000e+01,  6.3230e+02, -2.4113e-01, -6.3374e-08,  6.3230e+02
       26972,       17574, -2.5000e+01,  6.7304e+00,  1.0000e+01,  6.3230e+02, -2.4113e-01, -6.3374e-08,  6.3230e+02
       26972,       17575, -2.5000e+01,  5.8325e+00,  1.0000e+01,  6.1881e+02, -1.5489e-01, -6.6227e-08,  6.1881e+02
       26973,       17575, -2.5000e+01,  5.8325e+00,  1.0000e+01,  6.1881e+02, -1.5489e-01, -6.6227e-08,  6.1881e+02
       26973,       17576, -2.5000e+01,  5.0161e+00,  1.0000e+01,  5.9550e+02, -1.0378e-01, -7.0162e-08,  5.9550e+02
       26974,       17576, -2.5000e+01,  5.0161e+00,  1.0000e+01,  5.9550e+02, -1.0378e-01, -7.0162e-08,  5.9550e+02
       26974,       17577, -2.5000e+01,  4.2740e+00,  1.0000e+01,  5.6075e+02, -8.3047e-02, -8.1927e-08,  5.6075e+02
       26975,       17577, -2.5000e+01,  4.2740e+00,  1.0000e+01,  5.6075e+02, -8.3047e-02, -8.1927e-08,  5.6075e+02
       26975,       17578, -2.5000e+01,  3.5993e+00,  1.0000e+01,  5.1475e+02, -8.2606e-02, -1.0645e-07,  5.1475e+02
       26976,       17578, -2.5000e+01,  3.5993e+00,  1.0000e+01,  5.1475e+02, -8.2606e-02, -1.0645e-07,  5.1475e+02
       26976,       17579, -2.5000e+01,  2.9860e+00,  1.0000e+01,  4.5923e+02, -9.0411e-02, -1.3675e-07,  4.5923e+02
       26977,       17579, -2.5000e+01,  2.9860e+00,  1.0000e+01,  4.5923e+02, -9.0411e-02, -1.3675e-07,  4.5923e+02
       26977,       17580, -2.5000e+01,  2.4284e+00,  1.0000e+01,  3.9685e+02, -9.5967e-02, -1.7316e-07,  3.9685e+02
       26978,       17580, -2.5000e+01,  2.4284e+00,  1.0000e+01,  3.9685e+02, -9.5967e-02, -1.7316e-07,  3.9685e+02
       26978,       17581, -2.5000e+01,  1.9215e+00,  1.0000e+01,  3.3039e+02, -9.2311e-02, -2.0871e-07,  3.3039e+02
       26979,       17581, -2.5000e+01,  1.9215e+00,  1.0000e+01,  3.3039e+02, -9.2311e-02, -2.0871e-07,  3.3039e+02
       26979,       17582, -2.5000e+01,  1.4607e+00,  1.0000e+01,  2.6227e+02, -7.6677e-02, -2.2562e-07,  2.6227e+02
       26980,       17582, -2.5000e+01,  1.4607e+00,  1.0000e+01,  2.6227e+02, -7.6677e-02, -2.2562e-07,  2.6227e+02
       26980,       17583, -2.5000e+01,  1.0418e+00,  1.0000e+01,  1.9432e+02, -5.0939e-02, -2.1383e-07,  1.9432e+02
       26981,       17583, -2.5000e+01,  1.0418e+00,  1.0000e+01,  1.9432e+02, -5.0939e-02, -2.1383e-07,  1.9432e+02
       26981,       17584, -2.5000e+01,  6.6095e-01,  1.0000e+01,  1.2776e+02, -2.2047e-02, -1.6446e-07,  1.2776e+02
       26982,       17584, -2.5000e+01,  6.6095e-01,  1.0000e+01,  1.2776e+02, -2.2047e-02, -1.6446e-07,  1.2776e+02
       26982,       17585, -2.5000e+01,  3.1474e-01,  1.0000e+01,  6.3356e+01, -4.9416e-04, -7.8893e-08,  6.3356e+01
